datetime,contentID,username,person_count,age,gender,proximity,emotions,actions,gazes,audio_reactions,imageurl,audiourl,derived_emotions,attention
2021-12-19 09:18:00,af20d49a-f7a5-4dbd-8150-136297f2f8fd,maydaniel,5,39,female,6,"[[0.2726145988, 'neutral'], [0.0475205571, 'happy'], [0.2932686963, 'angry'], [0.086942353, 'surprise'], [0.14979495010000002, 'fear'], [0.1498588447, 'sad']]",jumping,looking_straight,cheer,meyers-green_lee.com,gilmore-hall_foley-cardenas.biz,angry,1
2021-12-19 09:18:05,af20d49a-f7a5-4dbd-8150-136297f2f8fd,tammy15,2,66,female,5,"[[0.0516752506, 'surprise'], [0.0883206021, 'happy'], [0.1858696192, 'angry'], [0.4215607877, 'fear'], [0.1365383323, 'sad'], [0.11603540820000001, 'neutral']]",walking,looking_straight,LaughOutLoud,clark_thomas-stewart.biz,smith-woodward_pena-weber.net,fear,1
2021-12-19 09:18:10,af20d49a-f7a5-4dbd-8150-136297f2f8fd,shannon07,1,76,female,7,"[[0.0486734142, 'sad'], [0.13651185770000002, 'angry'], [0.1745431751, 'happy'], [0.4313392111, 'fear'], [0.1944964853, 'surprise'], [0.0144358566, 'neutral']]",walking,looking_straight,LaughOutLoud,mendoza_martin.com,ortiz-stevens_hayes.net,fear,1
2021-12-19 09:18:15,af20d49a-f7a5-4dbd-8150-136297f2f8fd,tmiller,3,90,female,8,"[[0.32972225790000004, 'happy'], [0.08273883330000001, 'neutral'], [0.0565320017, 'angry'], [0.0219217845, 'fear'], [0.3526376994, 'sad'], [0.15644742320000002, 'surprise']]",jumping,looking_straight,LaughOutLoud,morris_johnson.org,chase_lewis-porter.org,sad,1
2021-12-19 09:18:20,af20d49a-f7a5-4dbd-8150-136297f2f8fd,timothyschneider,2,25,male,9,"[[0.0467813247, 'fear'], [0.4294112646, 'sad'], [0.2188716565, 'surprise'], [0.0786840676, 'angry'], [0.0814110244, 'neutral'], [0.1448406622, 'happy']]",jumping,looking_away,cheer,foley_potter.org,sutton-hampton_nguyen-robbins.net,sad,0
2021-12-19 09:18:25,af20d49a-f7a5-4dbd-8150-136297f2f8fd,mwilliams,2,30,female,8,"[[0.4270415336, 'fear'], [0.043163733600000004, 'neutral'], [0.19458945900000002, 'sad'], [0.0282691628, 'happy'], [0.0071772126, 'surprise'], [0.29975889840000003, 'angry']]",jumping,looking_away,LaughOutLoud,olson_blake.biz,rogers_jones-hill.com,fear,0
2021-12-19 09:18:30,af20d49a-f7a5-4dbd-8150-136297f2f8fd,qmay,3,38,male,9,"[[0.1828966226, 'angry'], [0.2688904849, 'happy'], [0.1874111577, 'sad'], [0.1052363349, 'fear'], [0.18773334560000002, 'neutral'], [0.0678320543, 'surprise']]",walking,looking_straight,scream,mckenzie-jackson_ponce-smith.net,gordon_morton.com,happy,1
2021-12-19 09:18:35,af20d49a-f7a5-4dbd-8150-136297f2f8fd,donnahamilton,4,68,female,10,"[[0.093824559, 'angry'], [0.0175533697, 'happy'], [0.1666524472, 'surprise'], [0.20605105110000002, 'sad'], [0.1649493918, 'fear'], [0.35096918120000004, 'neutral']]",walking,looking_straight,LaughOutLoud,peters-bailey_gonzalez.net,walker-horton_garcia-smith.net,neutral,1
2021-12-19 09:18:40,af20d49a-f7a5-4dbd-8150-136297f2f8fd,dlopez,4,50,male,5,"[[0.1785875208, 'sad'], [0.1852075882, 'angry'], [0.0915714028, 'happy'], [0.2706941845, 'surprise'], [0.21821821660000001, 'fear'], [0.055721087100000004, 'neutral']]",talking,looking_away,cheer,ward_carter-leach.com,madden_thomas.com,surprise,0
2021-12-19 09:18:45,af20d49a-f7a5-4dbd-8150-136297f2f8fd,osilva,1,89,male,8,"[[0.1885804688, 'surprise'], [0.059647494100000004, 'fear'], [0.0052395706, 'happy'], [0.144348581, 'angry'], [0.0623908483, 'sad'], [0.5397930371, 'neutral']]",talking,looking_straight,LaughOutLoud,simon_kim-haney.com,moore_hancock.biz,neutral,1
2021-12-19 09:18:50,af20d49a-f7a5-4dbd-8150-136297f2f8fd,curtistorres,5,89,female,10,"[[0.0485902955, 'sad'], [0.3824283681, 'happy'], [0.0980745239, 'surprise'], [0.4256673641, 'neutral'], [0.0019818068, 'angry'], [0.0432576417, 'fear']]",dancing,looking_straight,scream,hicks_stephenson.net,barron_fowler.com,neutral,1
2021-12-19 09:18:55,af20d49a-f7a5-4dbd-8150-136297f2f8fd,brandonthompson,2,61,male,6,"[[0.0310129796, 'fear'], [0.5970341893000001, 'surprise'], [0.0424547449, 'sad'], [0.17558743440000002, 'neutral'], [0.011089681, 'angry'], [0.1428209707, 'happy']]",jumping,looking_away,LaughOutLoud,spears_lee-lee.com,cook_smith.com,surprise,0
2021-12-19 09:19:00,af20d49a-f7a5-4dbd-8150-136297f2f8fd,jennifer41,1,54,male,8,"[[0.0235132195, 'neutral'], [0.2862692088, 'sad'], [0.0516711264, 'fear'], [0.0255512671, 'happy'], [0.5398269835, 'angry'], [0.0731681946, 'surprise']]",dancing,looking_straight,cheer,harrison-mccormick_wang.com,hester_hall-hayes.info,angry,1
2021-12-19 09:19:05,af20d49a-f7a5-4dbd-8150-136297f2f8fd,valeriealvarez,5,77,male,5,"[[0.0874437693, 'fear'], [0.2934445933, 'happy'], [0.1290091797, 'surprise'], [0.22478485720000002, 'sad'], [0.11645199040000001, 'angry'], [0.14886561010000002, 'neutral']]",walking,looking_away,scream,elliott-miller_ward-brown.net,stokes-watkins_gentry-adkins.com,happy,0
2021-12-19 09:19:10,af20d49a-f7a5-4dbd-8150-136297f2f8fd,thomasflores,1,57,male,7,"[[0.4334787613, 'angry'], [0.1294176787, 'neutral'], [0.0025347141, 'fear'], [0.050888151400000005, 'happy'], [0.1653808985, 'sad'], [0.2182997959, 'surprise']]",jumping,looking_away,LaughOutLoud,cole_burns.biz,bailey-baker_valdez.com,angry,0
2021-12-19 09:19:15,af20d49a-f7a5-4dbd-8150-136297f2f8fd,lauriescott,1,61,female,5,"[[0.0312160078, 'surprise'], [0.11175632760000001, 'neutral'], [0.131483708, 'happy'], [0.4054221987, 'sad'], [0.0837908299, 'fear'], [0.23633092800000002, 'angry']]",jumping,looking_straight,LaughOutLoud,poole-lopez_santos.com,kim_savage.com,sad,1
2021-12-19 09:19:20,af20d49a-f7a5-4dbd-8150-136297f2f8fd,brenda71,2,19,female,9,"[[0.069599493, 'happy'], [0.5208768228, 'neutral'], [0.0142186368, 'sad'], [0.1882786051, 'fear'], [0.1395404197, 'angry'], [0.0674860226, 'surprise']]",jumping,looking_straight,scream,white_santiago.com,christensen-ware_griffin.info,neutral,1
2021-12-19 09:19:25,af20d49a-f7a5-4dbd-8150-136297f2f8fd,geoffrey53,2,30,female,10,"[[0.0866209148, 'sad'], [0.0036449828, 'angry'], [0.2656843123, 'neutral'], [0.1078623635, 'fear'], [0.267430473, 'happy'], [0.2687569536, 'surprise']]",walking,looking_away,cheer,johnson_olsen-harrison.com,hodges-clark_wilson.com,surprise,0
2021-12-19 09:19:30,af20d49a-f7a5-4dbd-8150-136297f2f8fd,millsholly,3,67,female,9,"[[0.042754225900000005, 'neutral'], [0.24965661290000002, 'fear'], [0.2029494755, 'angry'], [0.1029434372, 'happy'], [0.2123077632, 'sad'], [0.1893884854, 'surprise']]",jumping,looking_away,cheer,phillips_curry-love.org,price_stanton.com,fear,0
2021-12-19 09:19:35,af20d49a-f7a5-4dbd-8150-136297f2f8fd,paulgrant,4,16,male,5,"[[0.2151657276, 'angry'], [0.1147537879, 'surprise'], [0.016953278500000002, 'fear'], [0.08928557820000001, 'sad'], [0.027757842, 'neutral'], [0.5360837858, 'happy']]",walking,looking_straight,scream,thompson_gutierrez.net,burke_barnett.info,happy,1
2021-12-19 09:19:40,af20d49a-f7a5-4dbd-8150-136297f2f8fd,michellemonroe,3,68,female,5,"[[0.2291634182, 'neutral'], [0.0118608528, 'happy'], [0.2769069473, 'angry'], [0.14303125290000002, 'fear'], [0.041361250100000004, 'sad'], [0.2976762787, 'surprise']]",walking,looking_straight,cheer,wilson_griffith-sutton.com,dixon_sanders-matthews.biz,surprise,1
2021-12-19 09:19:45,af20d49a-f7a5-4dbd-8150-136297f2f8fd,austinrodriguez,5,83,male,9,"[[0.0015640477, 'angry'], [0.0155727989, 'surprise'], [0.4687419263, 'fear'], [0.049588902600000005, 'happy'], [0.4075016407, 'neutral'], [0.0570306838, 'sad']]",talking,looking_away,cheer,hernandez_mitchell-moss.net,leonard-wilson_anderson.com,fear,0
2021-12-19 09:19:50,af20d49a-f7a5-4dbd-8150-136297f2f8fd,wsmith,3,30,male,8,"[[0.35878367640000003, 'happy'], [0.0056951086, 'neutral'], [0.1720016087, 'sad'], [0.1188324224, 'fear'], [0.2709483533, 'surprise'], [0.0737388305, 'angry']]",sitting,looking_away,LaughOutLoud,deleon-harvey_cooley.info,torres_taylor.com,happy,0
2021-12-19 09:19:55,af20d49a-f7a5-4dbd-8150-136297f2f8fd,daniel35,5,14,male,9,"[[0.1144898931, 'happy'], [0.0655749494, 'surprise'], [0.0006035068, 'neutral'], [0.3940812604, 'angry'], [0.0642536233, 'fear'], [0.360996767, 'sad']]",dancing,looking_straight,cheer,parker-bates_stewart.com,floyd_chen.com,angry,1
2021-12-19 09:20:00,af20d49a-f7a5-4dbd-8150-136297f2f8fd,jonathan50,5,87,male,9,"[[0.0045238592, 'neutral'], [0.2565779197, 'happy'], [0.0492325, 'angry'], [0.3224006258, 'surprise'], [0.2533627907, 'fear'], [0.1139023047, 'sad']]",talking,looking_straight,scream,dudley-little_hickman.com,murray_caldwell.com,surprise,1
2021-12-19 09:20:05,af20d49a-f7a5-4dbd-8150-136297f2f8fd,pmcneil,4,84,male,6,"[[0.2345071777, 'neutral'], [0.39780378860000004, 'happy'], [0.0523081086, 'angry'], [0.0933372427, 'fear'], [0.1297558876, 'sad'], [0.0922877948, 'surprise']]",sitting,looking_straight,scream,brown_morales.biz,aguilar_williams.com,happy,1
2021-12-19 09:20:10,57b165ce-9c15-4ad7-9d10-d154f8d01242,kterry,2,66,male,8,"[[0.0627336153, 'sad'], [0.120786286, 'happy'], [0.2548075202, 'angry'], [0.1732605327, 'surprise'], [0.0347393816, 'neutral'], [0.35367266410000003, 'fear']]",dancing,looking_away,scream,hill_cardenas.com,matthews_harrison-robbins.net,fear,0
2021-12-19 09:20:15,57b165ce-9c15-4ad7-9d10-d154f8d01242,jasminrice,2,33,male,10,"[[0.4901945803, 'surprise'], [0.0131093475, 'neutral'], [0.0735744418, 'angry'], [0.21639227490000001, 'happy'], [0.1355721815, 'sad'], [0.071157174, 'fear']]",sitting,looking_away,LaughOutLoud,thompson_boyd.info,walton-kim_downs-pearson.info,surprise,0
2021-12-19 09:20:20,57b165ce-9c15-4ad7-9d10-d154f8d01242,tmarshall,5,35,male,8,"[[0.1917453425, 'sad'], [0.0215659497, 'surprise'], [0.3206928859, 'fear'], [0.0013393624000000001, 'happy'], [0.0222458375, 'angry'], [0.44241062200000003, 'neutral']]",walking,looking_straight,LaughOutLoud,sims-torres_snyder.com,carter-fields_huynh.com,neutral,1
2021-12-19 09:20:25,57b165ce-9c15-4ad7-9d10-d154f8d01242,peggywilliams,1,38,male,8,"[[0.0775969715, 'sad'], [0.0402899497, 'fear'], [0.1017692144, 'neutral'], [0.1350291731, 'happy'], [0.5290972346, 'surprise'], [0.1162174567, 'angry']]",walking,looking_straight,cheer,nelson_wood-mccarty.net,carpenter_carpenter-flores.com,surprise,1
2021-12-19 09:20:30,57b165ce-9c15-4ad7-9d10-d154f8d01242,juarezkiara,1,46,female,5,"[[0.2870675871, 'sad'], [0.3502151783, 'fear'], [0.0732486688, 'happy'], [0.016638667, 'surprise'], [0.0536368891, 'angry'], [0.21919300960000002, 'neutral']]",talking,looking_away,LaughOutLoud,tucker-salinas_brown.com,hall-huff_erickson.com,fear,0
2021-12-19 09:20:35,57b165ce-9c15-4ad7-9d10-d154f8d01242,robinhancock,3,16,female,10,"[[0.2369350426, 'fear'], [0.1447804663, 'neutral'], [0.0065705315, 'sad'], [0.1210717974, 'surprise'], [0.230288611, 'happy'], [0.26035355120000003, 'angry']]",walking,looking_straight,LaughOutLoud,duran_saunders-allen.com,hays-perez_leach-miller.com,angry,1
2021-12-19 09:20:40,57b165ce-9c15-4ad7-9d10-d154f8d01242,watsonlauren,5,78,female,5,"[[0.1490509541, 'happy'], [0.0208473056, 'fear'], [0.3000236315, 'sad'], [0.0100555786, 'neutral'], [0.3619901666, 'angry'], [0.1580323636, 'surprise']]",talking,looking_straight,LaughOutLoud,palmer-morrison_knapp.com,fox_young.com,angry,1
2021-12-19 09:20:45,57b165ce-9c15-4ad7-9d10-d154f8d01242,dward,2,71,female,7,"[[0.1968014972, 'surprise'], [0.48990391660000004, 'sad'], [0.2094424919, 'neutral'], [0.050496836100000005, 'happy'], [0.0459225198, 'angry'], [0.0074327384000000005, 'fear']]",dancing,looking_straight,scream,edwards-elliott_garcia-salinas.biz,johnson_martinez.net,sad,1
2021-12-19 09:20:50,57b165ce-9c15-4ad7-9d10-d154f8d01242,jeffreyallen,5,61,female,10,"[[0.5161811322000001, 'fear'], [0.0528044264, 'surprise'], [0.1409075511, 'sad'], [0.0021264376, 'happy'], [0.06605273390000001, 'angry'], [0.2219277187, 'neutral']]",walking,looking_straight,cheer,garcia_davis-cooper.com,short_smith-wilson.com,fear,1
2021-12-19 09:20:55,57b165ce-9c15-4ad7-9d10-d154f8d01242,nicholasmaxwell,1,83,male,9,"[[0.0427574437, 'sad'], [0.2033669813, 'surprise'], [0.5260089576, 'happy'], [0.11539134570000001, 'fear'], [0.070121131, 'angry'], [0.0423541407, 'neutral']]",sitting,looking_straight,scream,hampton_johnson-ellis.com,rodriguez_li-padilla.com,happy,1
2021-12-19 09:21:00,57b165ce-9c15-4ad7-9d10-d154f8d01242,tfrazier,3,81,male,9,"[[0.0667661004, 'surprise'], [0.0653733769, 'angry'], [0.6946425484000001, 'happy'], [0.0650658415, 'neutral'], [0.007414956, 'fear'], [0.10073717680000001, 'sad']]",sitting,looking_away,cheer,stephenson_english.biz,watkins_guerra.com,happy,0
2021-12-19 09:21:05,57b165ce-9c15-4ad7-9d10-d154f8d01242,alexandra73,3,22,male,6,"[[0.064494166, 'sad'], [0.0500685572, 'happy'], [0.06645704200000001, 'neutral'], [0.4837148016, 'angry'], [0.1165045933, 'surprise'], [0.2187608398, 'fear']]",dancing,looking_away,cheer,snyder_stevenson.com,moore_mccoy-young.com,angry,0
2021-12-19 09:21:10,57b165ce-9c15-4ad7-9d10-d154f8d01242,chapmansusan,1,36,male,9,"[[0.1999784786, 'happy'], [0.015039193400000001, 'neutral'], [0.032559612700000004, 'sad'], [0.0039285591, 'surprise'], [0.0101512328, 'angry'], [0.7383429234000001, 'fear']]",sitting,looking_away,LaughOutLoud,woodward_doyle.net,haynes_carter.info,fear,0
2021-12-19 09:21:15,57b165ce-9c15-4ad7-9d10-d154f8d01242,tbishop,3,88,male,8,"[[0.0358722563, 'neutral'], [0.2588697854, 'fear'], [0.0501373852, 'sad'], [0.4511948371, 'surprise'], [0.0170828388, 'angry'], [0.1868428972, 'happy']]",talking,looking_away,LaughOutLoud,lewis_rogers.com,martin_lowe-parker.com,surprise,0
2021-12-19 09:21:20,57b165ce-9c15-4ad7-9d10-d154f8d01242,kennedycharles,2,53,male,6,"[[0.20527700270000002, 'angry'], [0.2915757285, 'fear'], [0.07221041980000001, 'happy'], [0.1057144426, 'neutral'], [0.2037145462, 'surprise'], [0.1215078602, 'sad']]",dancing,looking_away,cheer,salazar_barnett.info,martinez-guerra_sanchez-shaw.com,fear,0
2021-12-19 09:21:25,57b165ce-9c15-4ad7-9d10-d154f8d01242,kennethbarber,1,37,male,7,"[[0.44808797250000004, 'surprise'], [0.0316684031, 'sad'], [0.0827360597, 'neutral'], [0.3254381415, 'happy'], [0.0046790632, 'angry'], [0.10739035990000001, 'fear']]",talking,looking_away,cheer,king_alexander.com,smith_hurst.info,surprise,0
2021-12-19 09:21:30,57b165ce-9c15-4ad7-9d10-d154f8d01242,dennisharris,5,38,male,8,"[[0.2518969353, 'fear'], [0.18493008330000002, 'neutral'], [0.11732280560000001, 'angry'], [0.0445596653, 'sad'], [0.0745495916, 'surprise'], [0.3267409188, 'happy']]",jumping,looking_away,scream,miller-harris_montgomery-harvey.org,perry_ward.com,happy,0
2021-12-19 09:21:35,57b165ce-9c15-4ad7-9d10-d154f8d01242,tarasantana,1,73,male,6,"[[0.0517570009, 'surprise'], [0.006116319, 'happy'], [0.5119809550000001, 'angry'], [0.1108530694, 'fear'], [0.11711183580000001, 'sad'], [0.2021808199, 'neutral']]",walking,looking_away,scream,arellano-graham_kelly.info,marshall_brown.com,angry,0
2021-12-19 09:21:40,57b165ce-9c15-4ad7-9d10-d154f8d01242,mlong,3,48,female,5,"[[0.4348784967, 'neutral'], [0.1137593776, 'surprise'], [0.1965545904, 'happy'], [0.0733508937, 'angry'], [0.0030323638, 'sad'], [0.1784242777, 'fear']]",jumping,looking_straight,cheer,flores_dean.com,camacho_harvey-jones.com,neutral,1
2021-12-19 09:21:45,57b165ce-9c15-4ad7-9d10-d154f8d01242,nicholas55,5,87,female,9,"[[0.22560291100000002, 'happy'], [0.0171013217, 'neutral'], [0.2789083005, 'fear'], [5.86187e-05, 'angry'], [0.0907062431, 'sad'], [0.387622605, 'surprise']]",jumping,looking_away,LaughOutLoud,johnson_mcdonald.info,harmon_morton.com,surprise,0
2021-12-19 09:21:50,57b165ce-9c15-4ad7-9d10-d154f8d01242,zacharylara,1,69,male,9,"[[0.488846694, 'fear'], [0.019317314000000002, 'neutral'], [0.1415310459, 'sad'], [0.0476694067, 'angry'], [0.1769766104, 'happy'], [0.125658929, 'surprise']]",jumping,looking_away,LaughOutLoud,bradley_moore.info,baker_harris-cole.com,fear,0
2021-12-19 09:21:55,57b165ce-9c15-4ad7-9d10-d154f8d01242,shawn93,5,69,female,7,"[[0.1302637251, 'sad'], [0.0468191567, 'neutral'], [0.054974506900000004, 'fear'], [0.0674937095, 'surprise'], [0.26301635770000004, 'happy'], [0.43743254410000004, 'angry']]",sitting,looking_away,scream,caldwell_thomas.biz,rogers_le.org,angry,0
2021-12-19 09:22:00,57b165ce-9c15-4ad7-9d10-d154f8d01242,uriley,3,10,female,10,"[[0.3916551412, 'fear'], [0.2446204177, 'sad'], [0.1399302212, 'angry'], [0.1307789311, 'surprise'], [0.0715361316, 'neutral'], [0.0214791571, 'happy']]",dancing,looking_away,cheer,deleon_solis.com,waller_reyes-davis.org,fear,0
2021-12-19 09:22:05,57b165ce-9c15-4ad7-9d10-d154f8d01242,jmartinez,4,68,female,8,"[[0.20463344120000002, 'surprise'], [0.047292199800000004, 'sad'], [0.10550584560000001, 'happy'], [0.3137204481, 'angry'], [0.0598747783, 'neutral'], [0.2689732869, 'fear']]",dancing,looking_away,LaughOutLoud,douglas_heath-knight.org,franco_byrd.com,angry,0
2021-12-19 09:22:10,57b165ce-9c15-4ad7-9d10-d154f8d01242,kevin59,1,33,female,6,"[[0.0903404327, 'neutral'], [0.1897360934, 'angry'], [0.1317684943, 'fear'], [0.0516142437, 'happy'], [0.3994401179, 'sad'], [0.137100618, 'surprise']]",walking,looking_away,scream,mendoza_may.biz,dixon_weber.com,sad,0
2021-12-19 09:22:15,57b165ce-9c15-4ad7-9d10-d154f8d01242,hendersonjoseph,2,57,female,5,"[[0.44928322860000003, 'sad'], [0.1082073971, 'neutral'], [0.064925409, 'angry'], [0.1051663099, 'happy'], [0.1352183667, 'surprise'], [0.1371992887, 'fear']]",dancing,looking_away,scream,watson-turner_byrd-franklin.com,ruiz_young.com,sad,0
2021-12-19 09:22:20,57b165ce-9c15-4ad7-9d10-d154f8d01242,eswanson,3,11,male,9,"[[0.044379116600000004, 'neutral'], [0.0153621378, 'sad'], [0.1377789861, 'happy'], [0.1737227744, 'surprise'], [0.20860499070000002, 'angry'], [0.4201519944, 'fear']]",talking,looking_straight,LaughOutLoud,smith_patterson-warren.com,alvarado_grant.biz,fear,1
2021-12-19 09:22:25,57b165ce-9c15-4ad7-9d10-d154f8d01242,ttaylor,3,68,female,9,"[[0.1676710875, 'neutral'], [0.0184905382, 'surprise'], [0.1731439776, 'sad'], [0.0286208493, 'angry'], [0.1010791672, 'happy'], [0.5109943802, 'fear']]",jumping,looking_straight,scream,sanders-cooper_martin-martinez.com,ayers-garcia_sosa.com,fear,1
2021-12-19 09:22:30,57b165ce-9c15-4ad7-9d10-d154f8d01242,karlahammond,2,59,female,8,"[[0.028810009900000003, 'surprise'], [0.4601055073, 'fear'], [0.0339743312, 'neutral'], [0.4468284998, 'sad'], [0.0273379968, 'happy'], [0.0029436551, 'angry']]",walking,looking_straight,LaughOutLoud,rodriguez-miles_casey.biz,turner-francis_barrett.com,fear,1
2021-12-19 09:22:35,57b165ce-9c15-4ad7-9d10-d154f8d01242,thomastravis,4,75,female,5,"[[0.1887812529, 'angry'], [0.2113605308, 'fear'], [0.045949838800000004, 'neutral'], [0.032084189400000004, 'surprise'], [0.0337210481, 'happy'], [0.48810314, 'sad']]",talking,looking_away,cheer,jones_gill.com,byrd_matthews.com,sad,0
2021-12-19 09:22:40,d18dbf81-36c9-445e-8105-d6f33f6e3309,jbenitez,3,54,male,9,"[[0.031966097900000004, 'angry'], [0.2583481629, 'happy'], [0.1606969532, 'sad'], [0.2435812175, 'neutral'], [0.1593100678, 'fear'], [0.1460975007, 'surprise']]",walking,looking_away,scream,burgess_khan-collins.com,gilbert_owens.com,happy,0
2021-12-19 09:22:45,d18dbf81-36c9-445e-8105-d6f33f6e3309,pramirez,1,16,male,6,"[[0.4859477032, 'angry'], [0.0653869578, 'surprise'], [0.021681711000000003, 'fear'], [0.1754634525, 'sad'], [0.1144261565, 'happy'], [0.137094019, 'neutral']]",walking,looking_straight,scream,hatfield-schneider_harper.com,lee-becker_nguyen.com,angry,1
2021-12-19 09:22:50,d18dbf81-36c9-445e-8105-d6f33f6e3309,duane39,5,16,female,7,"[[0.1400442089, 'fear'], [0.3862312925, 'happy'], [0.1434321305, 'sad'], [0.276966462, 'neutral'], [0.0252175527, 'angry'], [0.0281083533, 'surprise']]",jumping,looking_straight,LaughOutLoud,munoz_johnson-peterson.com,miller_ramsey.com,happy,1
2021-12-19 09:22:55,d18dbf81-36c9-445e-8105-d6f33f6e3309,lori47,3,13,male,6,"[[0.0502702197, 'sad'], [0.48171921, 'fear'], [0.0243646978, 'surprise'], [0.2392179849, 'neutral'], [0.1320130094, 'happy'], [0.0724148783, 'angry']]",jumping,looking_away,scream,hughes_richardson.com,cooper-mcdonald_williams.com,fear,0
2021-12-19 09:23:00,d18dbf81-36c9-445e-8105-d6f33f6e3309,rodriguezglenn,5,84,female,5,"[[0.0983541879, 'happy'], [0.0006748643000000001, 'fear'], [0.1496657029, 'surprise'], [0.0467905019, 'neutral'], [0.0508788352, 'angry'], [0.6536359078, 'sad']]",jumping,looking_straight,scream,davis-goodman_crawford.org,brown_tucker.org,sad,1
2021-12-19 09:23:05,d18dbf81-36c9-445e-8105-d6f33f6e3309,christinamata,3,81,male,7,"[[0.21384918100000003, 'surprise'], [0.07456029160000001, 'sad'], [0.0860798331, 'happy'], [0.23426324340000002, 'fear'], [0.1515441481, 'neutral'], [0.2397033029, 'angry']]",talking,looking_straight,scream,schneider-baker_lee-thompson.com,hurst-martinez_rodgers.com,angry,1
2021-12-19 09:23:10,d18dbf81-36c9-445e-8105-d6f33f6e3309,robin94,2,18,female,9,"[[0.0150974303, 'neutral'], [0.0364291501, 'sad'], [0.2108875774, 'angry'], [0.49438484, 'happy'], [0.1072039302, 'surprise'], [0.135997072, 'fear']]",sitting,looking_straight,cheer,peters_henry.org,boyd_bradley-lee.com,happy,1
2021-12-19 09:23:15,d18dbf81-36c9-445e-8105-d6f33f6e3309,charlottesims,5,57,female,10,"[[0.4014749721, 'angry'], [0.0574166861, 'sad'], [0.09068725200000001, 'neutral'], [0.0698044906, 'surprise'], [0.1871429888, 'happy'], [0.1934736104, 'fear']]",walking,looking_straight,scream,ward-mejia_garcia.com,kim_gutierrez-adams.biz,angry,1
2021-12-19 09:23:20,d18dbf81-36c9-445e-8105-d6f33f6e3309,kelseyoliver,1,25,male,5,"[[0.3624599699, 'angry'], [0.0009805877, 'fear'], [0.1563986755, 'sad'], [0.370156715, 'happy'], [0.04157252, 'neutral'], [0.0684315318, 'surprise']]",dancing,looking_away,cheer,walker_perez.com,gibson_cameron.com,happy,0
2021-12-19 09:23:25,d18dbf81-36c9-445e-8105-d6f33f6e3309,roachkimberly,1,64,male,10,"[[0.0481431898, 'surprise'], [0.0727444973, 'sad'], [0.10153330740000001, 'angry'], [0.2809309812, 'neutral'], [0.0690454806, 'fear'], [0.4276025437, 'happy']]",walking,looking_straight,cheer,hodges_rodriguez.com,gutierrez-nelson_martin.com,happy,1
2021-12-19 09:23:30,d18dbf81-36c9-445e-8105-d6f33f6e3309,brandonroman,5,10,female,7,"[[0.20743264960000002, 'angry'], [0.14167549910000002, 'neutral'], [0.0497834828, 'fear'], [0.076247542, 'sad'], [0.2518556141, 'happy'], [0.2730052123, 'surprise']]",talking,looking_straight,LaughOutLoud,harris_mueller.com,patrick_rivera.com,surprise,1
2021-12-19 09:23:35,d18dbf81-36c9-445e-8105-d6f33f6e3309,susanyates,1,27,male,9,"[[0.0913046331, 'neutral'], [0.3013206257, 'surprise'], [0.1757888362, 'fear'], [0.2076506982, 'angry'], [0.1352441564, 'sad'], [0.08869105050000001, 'happy']]",talking,looking_straight,cheer,duncan_lewis.com,perez-cole_vance-pham.com,surprise,1
2021-12-19 09:23:40,d18dbf81-36c9-445e-8105-d6f33f6e3309,farleyjeremy,3,70,female,9,"[[0.17399311820000002, 'surprise'], [0.0645501007, 'angry'], [0.032548865100000005, 'neutral'], [0.1647320316, 'happy'], [0.0051968375, 'fear'], [0.5589790468, 'sad']]",walking,looking_straight,LaughOutLoud,flowers-henson_mcgee.com,walker_young.org,sad,1
2021-12-19 09:23:45,d18dbf81-36c9-445e-8105-d6f33f6e3309,hernandezstephanie,1,81,male,10,"[[0.0916977766, 'surprise'], [0.0544502794, 'fear'], [0.1839854705, 'sad'], [0.040828248500000004, 'angry'], [0.2512633997, 'neutral'], [0.3777748253, 'happy']]",walking,looking_straight,cheer,davis_cooper-romero.org,lozano_best-lam.com,happy,1
2021-12-19 09:23:50,d18dbf81-36c9-445e-8105-d6f33f6e3309,llynch,1,57,female,8,"[[0.0395943156, 'sad'], [0.2708422558, 'fear'], [0.0140767541, 'neutral'], [0.4306178479, 'angry'], [0.066860397, 'surprise'], [0.1780084295, 'happy']]",dancing,looking_straight,scream,pugh_carter-murillo.org,cruz-ewing_smith.info,angry,1
2021-12-19 09:23:55,d18dbf81-36c9-445e-8105-d6f33f6e3309,zanderson,3,87,female,10,"[[0.0333100879, 'neutral'], [0.0069588148, 'surprise'], [0.13402941770000001, 'fear'], [0.046980176500000005, 'happy'], [0.5209764022, 'sad'], [0.2577451009, 'angry']]",dancing,looking_straight,LaughOutLoud,olson_stephens-parrish.org,wilson_welch-smith.com,sad,1
2021-12-19 09:24:00,d18dbf81-36c9-445e-8105-d6f33f6e3309,derrickhall,2,53,female,9,"[[0.0042541809000000005, 'angry'], [0.20749112620000001, 'surprise'], [0.18226798, 'happy'], [0.3627198748, 'neutral'], [0.1804612506, 'sad'], [0.0628055875, 'fear']]",dancing,looking_straight,scream,thompson_bean.com,flores-randall_miller.info,neutral,1
